run_id,episode_id,episode_start_ros_time_s,episode_end_ros_time_s,episode_total_time_s,episode_energy_total_Wh,episode_energy_system_Wh,episode_energy_fpga_Wh,search_energy_total_Wh,approach_energy_total_Wh,search_time_total_s,approach_time_total_s,avg_power_total_W,avg_power_system_W,avg_power_fpga_W,E_total_p0_ph0_Wh,E_total_p0_ph1_Wh,E_total_p0_ph2_Wh,E_total_p0_ph3_Wh,E_total_p1_ph0_Wh,E_total_p1_ph1_Wh,E_total_p1_ph2_Wh,E_total_p1_ph3_Wh,E_total_p2_ph0_Wh,E_total_p2_ph1_Wh,E_total_p2_ph2_Wh,E_total_p2_ph3_Wh,E_system_p0_ph0_Wh,E_system_p0_ph1_Wh,E_system_p0_ph2_Wh,E_system_p0_ph3_Wh,E_system_p1_ph0_Wh,E_system_p1_ph1_Wh,E_system_p1_ph2_Wh,E_system_p1_ph3_Wh,E_system_p2_ph0_Wh,E_system_p2_ph1_Wh,E_system_p2_ph2_Wh,E_system_p2_ph3_Wh,E_fpga_p0_ph0_Wh,E_fpga_p0_ph1_Wh,E_fpga_p0_ph2_Wh,E_fpga_p0_ph3_Wh,E_fpga_p1_ph0_Wh,E_fpga_p1_ph1_Wh,E_fpga_p1_ph2_Wh,E_fpga_p1_ph3_Wh,E_fpga_p2_ph0_Wh,E_fpga_p2_ph1_Wh,E_fpga_p2_ph2_Wh,E_fpga_p2_ph3_Wh,time_p0_ph0_s,time_p0_ph1_s,time_p0_ph2_s,time_p0_ph3_s,time_p1_ph0_s,time_p1_ph1_s,time_p1_ph2_s,time_p1_ph3_s,time_p2_ph0_s,time_p2_ph1_s,time_p2_ph2_s,time_p2_ph3_s
16d92dee-c0b5-4abd-9fa9-7707dd976160,0,1778194239.1796525,1778194560.5210238,321.3413712978363,0.7334179642949549,0.6175625544445482,0.11585540985040485,0.11405424814173411,0.45470720679783505,50.01914739608765,197.50191640853882,8.21651025138205,6.918577545808037,1.2979327055739922,0.0,0.12505451764157552,0.11405424814173411,0.32965268915625956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529188410164077,0.09597546220421696,0.2779249640254838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019762633539934734,0.018078785937517144,0.05172772513077582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.49937462806702,50.01914739608765,143.0025417804718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16d92dee-c0b5-4abd-9fa9-7707dd976160,1,1778194560.5692465,1778194565.8057275,5.236480951309204,0.011629774002505358,0.009788429682056721,0.0018413443204486357,0.0,0.0,0.0,0.0,7.995290501066718,6.729394641757275,1.2658958593094418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
