t_row_ns,t_input_ns,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,t_py_ns,py_winner,py_decision,py_spike_0,py_spike_1,py_spike_2,py_spike_3,t_fpga_ns,fpga_winner,fpga_decision,fpga_spike_0,fpga_spike_1,fpga_spike_2,fpga_spike_3,agree
1778194349126993589,1778194349120374774,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349126886644,0,IDLE,0,0,0,0,1778194349060021533,2,RIGHT,0,0,1,0,0
1778194349217447570,1778194349203655366,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349217400755,-1,LEFT,1,1,1,1,1778194349060021533,2,RIGHT,0,0,1,0,0
1778194349281116607,1778194349261879107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349281053107,0,IDLE,0,0,0,0,1778194349218715811,1,BACKWARD,0,1,0,0,0
1778194349322804089,1778194349311814681,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349322661848,3,LEFT,1,1,1,0,1778194349218715811,1,BACKWARD,0,1,0,0,0
1778194349385305996,1778194349383653774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349385253144,0,FORWARD,0,0,0,1,1778194349360632237,2,RIGHT,0,0,1,0,0
1778194349463482014,1778194349451261422,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349463425866,1,BACKWARD,1,0,1,0,1778194349360632237,2,RIGHT,0,0,1,0,0
1778194349540022718,1778194349528622903,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349539952570,3,FORWARD,0,1,0,0,1778194349503043051,0,LEFT,1,0,0,0,0
1778194349600969348,1778194349581996051,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349600821385,-1,FORWARD,1,0,1,1,1778194349582588885,1,BACKWARD,0,1,0,0,0
1778194349671645755,1778194349656901774,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194349671524181,0,IDLE,0,0,0,0,1778194349582588885,1,BACKWARD,0,1,0,0,0
1778194349729665385,1778194349720298422,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194349729592422,-1,LEFT,1,1,1,1,1778194349582588885,1,BACKWARD,0,1,0,0,0
1778194349803853422,1778194349795984829,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194349803795329,0,IDLE,0,0,0,0,1778194349737584514,3,FORWARD,0,0,0,1,0
1778194349862195792,1778194349840712959,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194349862061644,1,LEFT,1,0,1,1,1778194349737584514,3,FORWARD,0,0,0,1,0
1778194349930493310,1778194349914121625,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194349930435884,-1,BACKWARD,0,1,0,0,1778194349876250607,2,RIGHT,0,0,1,0,0
1778194350037468884,1778194350019669125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350037413829,0,IDLE,0,0,0,0,1778194350002834699,3,FORWARD,0,0,0,1,0
1778194350052516533,1778194350052105051,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350052469440,-1,LEFT,1,1,1,1,1778194350002834699,3,FORWARD,0,0,0,1,0
1778194350129134107,1778194350125991699,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194350129042551,0,LEFT,0,0,0,0,1778194350002834699,3,FORWARD,0,0,0,1,0
1778194350188055755,1778194350187526607,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194350188003921,1,LEFT,1,0,1,1,1778194350002834699,3,FORWARD,0,0,0,1,0
1778194350264154458,1778194350263659866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194350264106403,-1,BACKWARD,0,1,0,0,1778194350208594903,2,RIGHT,0,0,1,0,0
1778194350331661903,1778194350321095903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350331596143,0,IDLE,0,0,0,0,1778194350208594903,2,RIGHT,0,0,1,0,0
1778194350397371773,1778194350377164403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194350397309940,3,FORWARD,1,0,1,0,1778194350208594903,2,RIGHT,0,1,0,0,0
1778194350458529662,1778194350452169384,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194350458358736,1,FORWARD,0,0,0,1,1778194350426155736,1,BACKWARD,0,1,0,0,1
1778194350541999125,1778194350513373680,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194350541935643,0,LEFT,0,1,0,0,1778194350514095903,3,FORWARD,0,0,0,1,0
1778194350606677773,1778194350597338051,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194350606624069,3,LEFT,1,0,0,0,1778194350514095903,3,FORWARD,0,0,0,1,1
1778194350661149828,1778194350660537254,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194350661093717,1,FORWARD,0,0,1,1,1778194350514095903,3,FORWARD,0,0,0,1,0
1778194350728683014,1778194350722405069,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350728582569,3,BACKWARD,1,1,0,0,1778194350662924884,-1,IDLE,0,0,0,0,0
1778194350786692754,1778194350758598421,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350786644477,-1,IDLE,0,0,0,1,1778194350741756143,0,LEFT,1,0,0,0,0
1778194350859973662,1778194350852432606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350856722310,0,IDLE,0,0,0,0,1778194350828109273,3,FORWARD,0,0,0,1,0
1778194350918575939,1778194350903899310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194350918531384,-1,LEFT,1,1,1,1,1778194350828109273,3,FORWARD,0,0,0,1,0
1778194351000662680,1778194351000243217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351000617495,-1,IDLE,0,0,0,0,1778194350962393365,1,BACKWARD,0,1,0,0,0
1778194351083690736,1778194351043726328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351083625810,0,IDLE,0,0,0,0,1778194350962393365,1,BACKWARD,0,1,0,0,0
1778194351120506069,1778194351120025587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351120456143,-1,LEFT,1,1,0,1,1778194350962393365,1,BACKWARD,0,1,0,0,0
1778194351189299569,1778194351176991810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351189238865,2,IDLE,0,0,0,0,1778194351177429513,0,LEFT,1,0,0,0,0
1778194351262293569,1778194351245714217,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351262238291,3,RIGHT,1,0,1,0,1778194351177429513,0,LEFT,1,0,0,0,0
1778194351321266717,1778194351318531902,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351321215902,-1,FORWARD,0,1,0,1,1778194351280044865,-1,IDLE,0,0,0,0,1
1778194351417148495,1778194351391662754,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351417054772,0,IDLE,0,0,0,0,1778194351378700402,1,BACKWARD,0,1,0,0,0
1778194351461878754,1778194351442233198,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351453809495,-1,IDLE,1,1,1,1,1778194351378700402,1,BACKWARD,0,1,0,0,0
1778194351519691495,1778194351493784495,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351519613161,0,IDLE,0,0,0,0,1778194351484270995,-1,IDLE,0,0,0,0,0
1778194351592308606,1778194351587668902,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351592239643,-1,LEFT,1,1,1,1,1778194351484270995,-1,IDLE,0,0,0,0,1
1778194351678036698,1778194351676426457,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351677982143,0,IDLE,0,0,0,0,1778194351634655513,-1,IDLE,0,0,0,0,0
1778194351727011809,1778194351704843846,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351726956532,2,RIGHT,1,1,0,1,1778194351634655513,-1,IDLE,0,0,0,0,0
1778194351793033254,1778194351772308624,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194351792982161,3,RIGHT,0,0,1,0,1778194351773048513,0,LEFT,1,0,0,0,0
1778194351861655365,1778194351843407939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351861548328,-1,FORWARD,1,0,0,1,1778194351832595383,-1,IDLE,0,0,0,0,1
1778194351922277883,1778194351917383198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194351919726457,1,IDLE,0,0,0,0,1778194351906068402,1,BACKWARD,0,1,0,0,1
1778194352004129828,1778194351988588828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194352004072531,-1,IDLE,1,1,0,1,1778194351906068402,1,BACKWARD,0,1,0,0,0
1778194352058194198,1778194352057314328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194352058046068,-1,IDLE,0,0,0,0,1778194352017528717,-1,IDLE,0,0,0,0,1
1778194352118583439,1778194352117507735,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352118534735,3,IDLE,0,0,0,0,1778194352017528717,-1,IDLE,0,0,0,0,0
1778194352207407994,1778194352206709383,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352207332309,2,RIGHT,1,1,0,1,1778194352177776198,-1,IDLE,0,0,0,0,0
1778194352305000216,1778194352286921790,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352304940402,-1,RIGHT,0,0,1,0,1778194352251877994,0,LEFT,1,0,0,0,0
1778194352343543476,1778194352339451142,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352341017105,3,IDLE,0,0,0,0,1778194352251877994,0,LEFT,1,0,0,0,0
1778194352396156050,1778194352395562883,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352396081976,2,FORWARD,1,1,0,1,1778194352345192364,-1,IDLE,0,0,0,0,0
1778194352465488827,1778194352445463309,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352465429698,0,RIGHT,0,0,1,0,1778194352435934198,3,FORWARD,0,0,0,1,0
1778194352566954864,1778194352566379587,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352566896142,1,BACKWARD,1,0,0,1,1778194352435934198,3,FORWARD,0,0,0,1,0
1778194352621331235,1778194352620692198,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352621276309,2,BACKWARD,0,1,0,0,1778194352604524420,0,LEFT,1,0,0,0,0
1778194352658546346,1778194352643784235,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352658489420,-1,RIGHT,1,0,1,1,1778194352604524420,0,LEFT,1,0,0,0,0
1778194352743877142,1778194352743422716,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352743834105,1,IDLE,0,0,0,0,1778194352604524420,0,LEFT,1,0,0,0,0
1778194352794409179,1778194352775206457,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352794355068,-1,BACKWARD,1,1,1,1,1778194352604524420,0,LEFT,1,0,0,0,0
1778194352864466790,1778194352864097531,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352864425401,0,LEFT,0,0,0,0,1778194352803649235,-1,IDLE,0,0,0,0,0
1778194352934135679,1778194352933481901,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352934085216,-1,LEFT,1,1,1,1,1778194352872031327,3,FORWARD,0,0,0,1,0
1778194352989557660,1778194352959135179,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194352989501790,0,LEFT,0,0,0,0,1778194352965399142,0,LEFT,1,0,0,0,1
1778194353050575531,1778194353041558475,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353050516568,-1,LEFT,1,1,1,1,1778194352965399142,0,LEFT,1,0,0,0,0
1778194353121019605,1778194353118495697,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353120965790,0,IDLE,0,0,0,0,1778194352965399142,0,LEFT,1,0,0,0,1
1778194353198945697,1778194353187641345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353198893994,2,RIGHT,1,1,0,1,1778194353132269179,-1,IDLE,0,0,0,0,0
1778194353264904919,1778194353247214345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194353264836253,-1,RIGHT,0,0,1,0,1778194353132269179,-1,IDLE,0,0,0,0,1
1778194353343526123,1778194353342850697,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194353343464919,3,IDLE,0,0,0,0,1778194353303206919,2,RIGHT,0,0,1,0,0
1778194353426968290,1778194353426348956,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194353426901882,-1,IDLE,1,1,1,1,1778194353303206919,2,RIGHT,0,0,1,0,0
1778194353469225734,1778194353426348956,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194353469166845,0,IDLE,0,0,0,0,1778194353303206919,2,RIGHT,0,0,1,0,0
1778194353516392864,1778194353512540716,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194353516344993,-1,LEFT,1,1,1,1,1778194353498449530,0,LEFT,1,0,0,0,0
1778194353609326660,1778194353585532345,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353609251679,0,LEFT,0,0,0,0,1778194353498449530,0,LEFT,1,0,0,0,1
1778194353664974956,1778194353654367382,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353664924567,-1,LEFT,1,1,1,1,1778194353634098030,-1,IDLE,0,0,0,0,1
1778194353740920790,1778194353716607308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194353740837660,3,IDLE,0,0,0,0,1778194353634098030,-1,IDLE,0,0,0,0,0
1778194353788099382,1778194353787288771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194353788040438,-1,FORWARD,1,1,0,1,1778194353634098030,-1,IDLE,0,0,0,0,1
1778194353846048123,1778194353838174808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353845996197,2,IDLE,0,0,0,0,1778194353634098030,-1,IDLE,0,0,0,0,0
1778194353919821660,1778194353919306086,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353919716641,-1,RIGHT,1,1,1,1,1778194353851172290,3,FORWARD,0,0,0,1,0
1778194353988796215,1778194353982908660,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194353988708604,3,IDLE,0,0,0,0,1778194353851172290,3,FORWARD,0,0,0,1,1
1778194354061834178,1778194354046102049,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354061722493,2,FORWARD,1,1,0,1,1778194354021904993,-1,IDLE,0,0,0,0,0
1778194354146926900,1778194354135683826,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354146862752,3,RIGHT,0,0,1,0,1778194354021904993,-1,IDLE,0,0,0,0,0
1778194354199107215,1778194354198485104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354198988771,2,FORWARD,1,1,0,1,1778194354167931567,-1,IDLE,0,0,0,0,0
1778194354273295215,1778194354267163011,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354273044863,3,RIGHT,0,0,1,0,1778194354167931567,-1,IDLE,0,0,0,0,0
1778194354319542308,1778194354318991400,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194354319484530,-1,FORWARD,1,1,0,1,1778194354167931567,-1,IDLE,0,0,0,0,1
1778194354403612826,1778194354390266474,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194354403557678,3,FORWARD,0,0,0,0,1778194354167931567,-1,IDLE,0,0,0,0,0
1778194354482633808,1778194354482226326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194354482589919,-1,FORWARD,1,1,1,1,1778194354423174363,0,LEFT,1,0,0,0,0
1778194354536084289,1778194354508551382,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354536023178,-1,IDLE,0,0,0,0,1778194354423174363,0,LEFT,1,0,0,0,0
1778194354588606789,1778194354588165104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354588555215,3,IDLE,0,0,0,0,1778194354423174363,0,LEFT,0,0,0,0,0
1778194354653590456,1778194354641600808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194354653529048,-1,FORWARD,1,1,1,1,1778194354599720215,-1,IDLE,0,0,0,0,1
1778194354717058622,1778194354716563826,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194354717009993,0,IDLE,0,0,0,0,1778194354599720215,-1,IDLE,1,0,0,0,0
1778194354798523011,1778194354798073863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194354798482085,-1,LEFT,1,1,1,1,1778194354723597845,0,LEFT,1,0,0,0,0
1778194354853538474,1778194354853087048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194354853494030,3,IDLE,0,0,0,0,1778194354723597845,0,LEFT,1,0,0,0,0
1778194354927107641,1778194354912631900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194354926982159,1,FORWARD,1,0,0,1,1778194354854601363,3,FORWARD,0,0,0,1,0
1778194354990091900,1778194354981839770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194354990036307,-1,BACKWARD,0,1,0,0,1778194354854601363,3,FORWARD,0,0,0,1,0
1778194355063553085,1778194355039650993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355063478270,3,IDLE,0,0,0,0,1778194355047237974,-1,IDLE,0,0,0,0,0
1778194355128499122,1778194355128018622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355128449659,1,FORWARD,1,0,0,1,1778194355047237974,-1,IDLE,0,0,0,0,0
1778194355201400085,1778194355186710918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355201341529,3,FORWARD,0,1,0,0,1778194355160342400,-1,IDLE,0,0,0,0,0
1778194355273146881,1778194355254422141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355273096270,-1,FORWARD,0,0,0,1,1778194355230561844,0,LEFT,1,0,0,0,0
1778194355333472752,1778194355333032492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355333423048,0,IDLE,0,0,0,0,1778194355311988566,-1,IDLE,0,0,0,0,0
1778194355400150566,1778194355392656603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355400029252,-1,LEFT,1,0,0,0,1778194355311988566,-1,IDLE,0,0,0,0,1
1778194355460560196,1778194355460228122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355460523455,3,IDLE,0,0,0,0,1778194355458232752,-1,IDLE,0,0,0,0,0
1778194355524418900,1778194355503578529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355524294344,-1,FORWARD,0,0,0,1,1778194355458232752,-1,IDLE,0,0,0,0,1
1778194355610395103,1778194355610074548,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355610359011,0,IDLE,0,0,0,0,1778194355599295400,-1,IDLE,0,0,0,0,0
1778194355651717511,1778194355623813585,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194355651632585,-1,LEFT,1,1,1,1,1778194355599295400,-1,IDLE,0,0,0,0,1
1778194355731059677,1778194355730594177,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194355731014196,0,IDLE,0,0,0,0,1778194355599295400,-1,IDLE,0,0,0,1,0
1778194355786408862,1778194355785956140,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194355786366399,-1,LEFT,1,1,1,1,1778194355741800825,3,FORWARD,0,0,0,1,0
1778194355877112362,1778194355876468085,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355877066622,3,IDLE,0,0,0,0,1778194355851601751,2,RIGHT,0,0,1,0,0
1778194355927641362,1778194355918231140,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355927589955,-1,FORWARD,1,1,1,1,1778194355851601751,2,RIGHT,0,0,1,0,0
1778194355989694251,1778194355977541473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194355989643270,3,FORWARD,0,0,0,0,1778194355851601751,2,RIGHT,0,0,1,0,0
1778194356067383510,1778194356036923492,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356067329547,-1,FORWARD,1,1,1,1,1778194355851601751,2,RIGHT,1,0,0,0,0
1778194356122959140,1778194356107930233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356122901233,3,FORWARD,0,0,0,0,1778194356082076362,0,LEFT,1,0,0,0,0
1778194356201414770,1778194356193912658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356201358733,1,FORWARD,1,0,0,1,1778194356082076362,0,LEFT,0,0,1,0,0
1778194356256477677,1778194356222018251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356256346455,-1,IDLE,0,1,0,0,1778194356202679177,2,RIGHT,0,0,1,0,0
1778194356326749529,1778194356319304029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356326636584,-1,IDLE,0,0,0,0,1778194356309368881,-1,IDLE,0,0,0,0,1
1778194356434408640,1778194356418198621,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194356434252714,3,IDLE,0,0,0,0,1778194356309368881,-1,IDLE,0,0,0,0,0
1778194356488221936,1778194356474303899,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194356488158214,-1,FORWARD,1,1,1,1,1778194356464965177,-1,IDLE,0,0,0,0,1
1778194356534400955,1778194356518116121,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194356534349769,0,IDLE,0,0,0,0,1778194356464965177,-1,IDLE,0,0,0,0,0
1778194356600999918,1778194356585332992,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194356600949418,-1,LEFT,1,1,1,1,1778194356464965177,-1,IDLE,0,0,0,0,1
1778194356652966584,1778194356622621603,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194356652827473,3,FORWARD,0,0,0,0,1778194356626519936,-1,IDLE,0,0,0,0,0
1778194356727798084,1778194356718325640,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194356727638584,-1,FORWARD,1,1,1,1,1778194356626519936,-1,IDLE,0,0,0,0,1
1778194356789720399,1778194356787474973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194356789653584,3,IDLE,0,0,0,0,1778194356626519936,-1,IDLE,0,0,0,0,0
