ros_time_s,run_id,state_id,state_name,source,voltage_V,current_A,power_W,energy_inc_Wh,energy_total_Wh
1777703145.6423662,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,system,11.212,1.3084500000000001,14.670341400000002,0.0,0.0
1777703145.8901808,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,fpga,11.218269440000002,0.24936698496000004,2.7969817090137608,0.0012023693207716686,0.0012023693207716686
1777703146.176235,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,system,11.2116,1.3095297000000001,14.681919297600002,0.0013643549348857766,0.002566724255657445
1777703146.3857224,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,fpga,11.218615552000001,0.24904998796800004,2.793211724011009,0.0010412749239314834,0.0036079991795889286
1777703146.6082177,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,system,11.210880000000001,1.3114731600000002,14.702759513280004,0.0010815004307642836,0.004689499610353212
1777703146.881014,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,fpga,11.218892441600001,0.24879639037440004,2.790393961608807,0.0013255573888808078,0.00601505699923402
1777703147.1152277,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,system,11.210704000000002,1.3145468280000003,14.736455517024003,0.0011403117942754544,0.007155368793509474
1777703147.3697748,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,fpga,11.21911395328,0.24859351229952004,2.787941526087046,0.0012390859931797882,0.008394454786689261
1777703147.615248,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,system,11.210963200000002,1.3154868624000002,14.746388488819205,0.0011956154223533037,0.009590070209042565
1777703147.8716576,f389a76a-3583-4818-a595-2a4128d7ca0a,0,SEARCH_ITEM,fpga,11.219291162624002,0.24843120983961603,2.786078690469637,0.0012487691466707127,0.010838839355713278
