ros_time_s,run_id,state_id,state_name,source,voltage_V,current_A,power_W,energy_inc_Wh,energy_total_Wh
1777703527.0017924,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.212,0.24339,2.72888868,0.0,0.0
1777703527.3903012,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.1996,1.3107558,14.6799633204,0.0018786947819860638,0.0018786947819860638
1777703527.511025,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.210799999999999,0.2440488,2.735975172,0.0005840820850835177,0.0024627768670695814
1777703527.8886435,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,system,11.19968,1.2994244400000001,14.552149137120002,0.0018134567310068587,0.00427623359807644
1777703528.0162966,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,fpga,11.208639999999999,0.24523464000000003,2.7487308576,0.0006134581863915314,0.004889691784467971
1777703528.3959749,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,system,11.199344,1.2966545520000001,14.520905670096003,0.0018213362954592942,0.006711028079927265
1777703528.5034494,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.207711999999999,0.24596371200000006,2.75667411168,0.0005157473044289415,0.007226775384356207
1777703528.9200468,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,system,11.1986752,1.3007338416000003,14.566918776076802,0.0020047900084944428,0.00923156539285065
1777703529.010762,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,fpga,11.206169599999999,0.24632736960000007,2.7607674205440005,0.0004363555848696418,0.009667920977720292
1777703529.3874469,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.198140160000001,1.3129093732800001,14.702982312061442,0.0018274991895584443,0.011495420167278735
1777703529.506467,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.20493568,0.24639869568000008,2.761384322035201,0.0005775266184301533,0.012072946785708888
1777703529.8962805,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,system,11.197712128000001,1.3137376986240001,14.712580089649155,0.0018920828874901686,0.013965029673199056
1777703530.0051155,1e1fcd46-2db3-46ce-8227-18b9155a3efd,1,APPROACH_ITEM,fpga,11.203948544000001,0.24667535654400008,2.764535588828161,0.000528342795722473,0.01449337246892153
1777703530.3859472,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.197369702400001,1.3233124588992,14.819511362919325,0.0018601679837453775,0.016353540452666907
1777703530.4965787,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.203158835200002,0.24711628523520007,2.769017923062529,0.000540554372694371,0.016894094825361278
1777703530.8824868,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.197095761920002,1.33988436711936,15.004309432735461,0.0019050725746282658,0.018799167399989544
1777703530.998572,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.202527068160002,0.24724942818816006,2.7706424696500234,0.000573323784610629,0.019372491184600174
1777703531.3878365,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.196876609536002,1.3544594936954883,15.165196520588369,0.0019393983151222052,0.02131188949972238
1777703531.4965644,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,fpga,11.202421654528003,0.24713634255052808,2.769480830120019,0.00054163232671017,0.021853521826432548
1777703531.8869371,1e1fcd46-2db3-46ce-8227-18b9155a3efd,0,SEARCH_ITEM,system,11.196701287628802,1.3648019949563908,15.280857558870695,0.0019573246942085434,0.023810846520641093
