ros_time_s,run_id,state_id,state_name,source,voltage_V,current_A,power_W,energy_inc_Wh,energy_total_Wh
1776867134.372828,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.668000000000001,0.202215,2.35944462,0.0,0.0
1776867134.742843,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,system,11.656071248353486,1.2671329426191704,14.768912690890549,0.0017603708509825828,0.0017603708509825828
1776867134.8701198,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.6676,0.20221500000000003,2.3593637340000004,0.0006056318944308354,0.0023660027454134184
1776867135.2259393,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,system,11.65605699868279,1.2677835540953364,14.77665399591244,0.0016937477947007596,0.004059750540114178
1776867135.371514,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.66688,0.20221500000000003,2.3592181392000007,0.0006926801111880786,0.004752430651302257
1776867135.7408395,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,system,11.656045598946232,1.2685236432762692,14.785406697529954,0.0017591223886475732,0.0065115530399498306
1776867135.8638077,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.666704000000001,0.20221500000000003,2.3591825493600007,0.0005845115455804921,0.007096064585530323
1776867136.2213154,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,system,11.656036479156986,1.2695549146210154,14.798038524423964,0.0017049485570946321,0.008801013142624955
1776867136.3747227,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.666163200000002,0.20221500000000003,2.3590731914880005,0.0007311151438167425,0.009532128286441698
1776867136.7227244,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,system,11.65602918332559,1.2712583316968125,14.818382616339171,0.0016604808056734821,0.01119260909211518
1776867136.86625,91382b57-f16f-4b4a-a476-98a02a624f43,0,SEARCH_ITEM,fpga,11.665730560000002,0.20221500000000003,2.3590665911904005,0.0006848639423396934,0.011877473034454872
