ros_time_s,run_id,state_id,state_name,source,voltage_V,current_A,power_W,energy_inc_Wh,energy_total_Wh
1777026978.0502665,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,fpga,12.484000000000002,0.19612593120000002,2.4481168618368003,0.0,0.0
1777026978.2307525,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,system,12.475957050327045,1.1588239431015939,14.458654554194753,0.0008474517416609971,0.0008474517416609971
1777026978.5482752,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,fpga,12.484000000000002,0.19580654496000005,2.4441152458694404,0.0014910432493263682,0.002338494990987365
1777026978.722267,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,system,12.475965640261638,1.1591763544812752,14.462817830555803,0.0008170599373886596,0.0031555549283760246
1777026979.0275106,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,fpga,12.484000000000002,0.19533143596800007,2.4382507174955523,0.00143307279726067,0.0045886277256366945
1777026979.2049491,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,system,12.475972512209312,1.1585981835850203,14.455417844044643,0.0008327145679776836,0.0054213422936143785
1777026979.554057,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,fpga,12.484000000000002,0.19517094877440005,2.436222330396442,0.0016380629246916273,0.007059405218306006
1777026979.7061799,06cbde81-1126-4b39-a7f1-7c9cfb978e02,,UNKNOWN,system,12.47597800976745,1.1572755468680163,14.438767247235717,0.0007128949530718475,0.007772300171377853
1777026980.0386147,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19482295901952007,2.4320911299171537,0.0015580692370013238,0.009330369408379178
1777026980.2316954,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475982407813962,1.157077537494413,14.436177377388574,0.0009046844688292896,0.010235053877208466
1777026980.5237894,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19454456721561608,2.428708797133723,0.0013683800331654977,0.011603433910373964
1777026980.7063427,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475985926251171,1.1560590299955305,14.423374873910861,0.0008545676439614303,0.012458001554335393
1777026981.0333183,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.1943218537724929,2.4260803033069784,0.0015303968722095596,0.013988398426544953
1777026981.2069726,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475988741000938,1.1561043239964244,14.42386347872869,0.0008127892748168458,0.014801187701361799
1777026981.5172737,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19436328301799433,2.426015615845583,0.0014522839123263462,0.016253471613688144
1777026981.7068496,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475990992800751,1.1570006591971396,14.434984970182953,0.0008879813881726347,0.01714145300186078
1777026982.0132093,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.1946160264143955,2.4280019734764666,0.0014346794949141083,0.018576132496774887
1777026982.1987855,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475992794240602,1.1568576273577118,14.433151555746363,0.0008695476366245236,0.01944568013339941
1777026982.5156107,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19459862113151638,2.4275529519811734,0.0014838564442747036,0.020929536577674112
1777026982.7043731,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475994235392482,1.1567432018861696,14.431684824197092,0.0008839806489317713,0.021813517226605884
1777026983.0263457,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19480429690521311,2.429231842384939,0.001508008250310622,0.023321525476916505
1777026983.197061,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475995388313986,1.1553523615089358,14.415219446557675,0.0007987103057797911,0.024120235782696297
1777026983.5134819,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.1947492375241705,2.4286142195079514,0.0014804373787670453,0.025600673161463344
1777026983.7011487,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.47599631065119,1.1550997892071488,14.412777752046141,0.0008779098161025841,0.026478582977565928
1777026984.0142734,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.1949247900193364,2.430080856406361,0.001465085514715555,0.027943668492281484
1777026984.2046137,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,system,12.475997048520954,1.1548977313657192,14.410824396436913,0.0008903214789913375,0.028833989971272823
1777026984.5197031,06cbde81-1126-4b39-a7f1-7c9cfb978e02,0,SEARCH_ITEM,fpga,12.484000000000002,0.19506523201546913,2.431488918325089,0.0014742302775079229,0.030308220248780746
