t_row_ns,t_input_ns,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,t_py_ns,py_winner,py_decision,py_spike_0,py_spike_1,py_spike_2,py_spike_3,t_fpga_ns,fpga_winner,fpga_decision,fpga_spike_0,fpga_spike_1,fpga_spike_2,fpga_spike_3,agree
1778191569738706449,1778191569737075579,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191569738610356,0,IDLE,0,0,0,0,1778191569599651653,0,LEFT,1,0,0,0,1
1778191569793365079,1778191569777810949,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191569793275708,-1,LEFT,1,1,0,1,1778191569599651653,0,LEFT,0,0,0,0,0
1778191569858446282,1778191569838821782,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191569858391949,3,IDLE,0,0,0,0,1778191569795471153,-1,IDLE,0,0,0,0,0
1778191569904136560,1778191569889173782,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191569904077616,-1,FORWARD,1,1,1,1,1778191569901215893,2,IDLE,0,0,1,0,0
1778191569982559041,1778191569940516375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191569982431634,3,IDLE,0,0,0,0,1778191569901215893,2,RIGHT,0,0,1,0,0
1778191570037911375,1778191570037454782,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191570037865764,2,FORWARD,1,1,0,1,1778191569901215893,2,RIGHT,1,0,0,0,1
1778191570098096671,1778191570083299282,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191570098025245,3,RIGHT,0,0,1,0,1778191570058514430,0,LEFT,1,0,0,0,0
1778191570168690986,1778191570165085708,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778191570168641004,2,RIGHT,1,1,0,1,1778191570058514430,0,LEFT,1,0,0,0,0
1778191570252718560,1778191570252382782,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778191570252685171,1,RIGHT,0,0,1,0,1778191570210936523,-1,IDLE,0,0,0,0,0
1778191570334345245,1778191570322013467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570334295300,3,BACKWARD,0,1,0,0,1778191570210936523,-1,IDLE,0,0,0,0,0
1778191570404627726,1778191570396232263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570404577967,-1,IDLE,1,0,1,1,1778191570391532615,1,BACKWARD,0,1,0,0,0
1778191570447206967,1778191570427661504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570447135041,1,IDLE,0,0,0,0,1778191570391532615,1,BACKWARD,0,1,0,0,1
1778191570515763911,1778191570502720874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570515673689,2,BACKWARD,0,1,0,1,1778191570391532615,1,BACKWARD,0,1,0,0,0
1778191570573694689,1778191570573272319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570573646726,-1,RIGHT,0,0,1,0,1778191570550174097,0,LEFT,1,0,0,0,0
1778191570650527911,1778191570649788448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191570650474004,3,FORWARD,0,0,0,0,1778191570636040560,-1,IDLE,0,0,0,0,0
1778191570708343485,1778191570689592411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191570708285615,1,BACKWARD,0,0,0,1,1778191570636040560,-1,IDLE,0,0,0,0,0
1778191570769104282,1778191570735698800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191570769050374,0,BACKWARD,0,1,1,0,1778191570747371059,-1,IDLE,0,0,0,0,0
1778191570863860930,1778191570863355856,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191570863812948,3,FORWARD,1,0,0,0,1778191570747371059,-1,IDLE,0,0,0,0,0
1778191570902846226,1778191570880228893,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191570902714671,0,FORWARD,0,1,1,1,1778191570747371059,-1,IDLE,0,0,0,0,0
1778191570977310689,1778191570976825800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191570977263689,3,LEFT,1,0,0,0,1778191570941083745,-1,IDLE,0,0,0,0,0
1778191571059508948,1778191571045510004,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191571059463837,2,FORWARD,0,1,0,1,1778191570941083745,-1,IDLE,0,0,0,0,0
1778191571124159115,1778191571113842059,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191571124097559,3,RIGHT,1,0,1,0,1778191571089197893,0,LEFT,1,0,0,0,0
1778191571200456115,1778191571200076504,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191571200414633,1,BACKWARD,0,0,0,1,1778191571089197893,0,LEFT,1,0,0,0,0
1778191571237419855,1778191571227618244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191571237361985,2,BACKWARD,1,1,0,0,1778191571207451300,-1,IDLE,0,0,0,0,0
1778191571332068707,1778191571310690967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571332022041,3,RIGHT,0,0,1,0,1778191571311632930,0,LEFT,1,0,0,0,0
1778191571382181744,1778191571381798948,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191571382146115,0,FORWARD,0,0,0,1,1778191571311632930,0,LEFT,1,0,0,0,1
1778191571436088374,1778191571428176244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571436037670,-1,LEFT,1,1,0,0,1778191571425991670,2,RIGHT,0,0,1,0,0
1778191571529272152,1778191571510617263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571529219781,3,IDLE,0,0,0,0,1778191571511143152,-1,IDLE,0,0,0,0,0
1778191571573359744,1778191571564941133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571573293892,-1,FORWARD,0,0,1,1,1778191571511143152,-1,IDLE,0,0,0,0,1
1778191571648688022,1778191571645450596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191571648633133,1,IDLE,0,0,0,0,1778191571583553559,-1,IDLE,0,0,0,0,0
1778191571704562985,1778191571670387485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1778191571704507355,-1,BACKWARD,1,1,0,1,1778191571583553559,-1,IDLE,1,0,0,0,1
1778191571783430596,1778191571732133170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571783264189,2,IDLE,0,0,0,0,1778191571712545411,0,LEFT,0,0,0,0,0
1778191571836623670,1778191571831347226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571836561688,3,RIGHT,0,0,1,0,1778191571793581818,-1,IDLE,0,0,0,0,0
1778191571903680837,1778191571903256003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571903629985,-1,FORWARD,0,0,0,1,1778191571884285114,-1,IDLE,0,0,0,0,1
1778191571976654133,1778191571976179966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191571976599207,-1,IDLE,0,0,0,0,1778191571884285114,-1,IDLE,0,0,0,0,1
1778191572049487966,1778191572048664448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572049396225,3,IDLE,0,0,0,0,1778191572022100651,-1,IDLE,0,0,0,0,0
1778191572111431855,1778191572100865244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191572111351948,-1,IDLE,1,1,0,1,1778191572022100651,-1,IDLE,0,0,0,0,1
1778191572187947373,1778191572184725151,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191572187890781,3,IDLE,0,0,0,0,1778191572022100651,-1,IDLE,0,0,0,0,0
1778191572253426429,1778191572252957336,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778191572253376781,-1,FORWARD,1,1,1,1,1778191572240004577,-1,IDLE,0,0,0,0,1
1778191572331583762,1778191572320428947,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191572331534003,3,IDLE,0,0,0,0,1778191572240004577,-1,IDLE,0,0,0,0,0
1778191572377607781,1778191572377047299,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778191572377539818,2,FORWARD,1,1,0,1,1778191572240004577,-1,IDLE,0,0,0,0,0
1778191572441835781,1778191572435266651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572441773355,-1,RIGHT,0,0,1,0,1778191572240004577,-1,IDLE,0,0,0,0,1
1778191572530881892,1778191572509192818,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572530825558,3,IDLE,0,0,0,0,1778191572463350540,0,LEFT,1,0,0,0,0
1778191572571620966,1778191572570459281,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572571552281,-1,FORWARD,1,1,0,1,1778191572463350540,0,LEFT,1,0,0,0,0
1778191572657469336,1778191572656256910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572657333262,3,IDLE,0,0,0,0,1778191572463350540,0,LEFT,1,0,0,0,0
1778191572716212910,1778191572704587021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191572716165984,0,FORWARD,0,0,1,1,1778191572696553281,-1,IDLE,0,0,0,0,0
1778191572795726892,1778191572795313521,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191572795684003,-1,IDLE,1,1,0,0,1778191572696553281,-1,IDLE,0,0,0,0,1
1778191572846641817,1778191572831893966,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778191572846590817,3,IDLE,0,0,0,0,1778191572812891836,-1,IDLE,0,0,0,0,0
1778191572931579114,1778191572893316003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572931521540,-1,FORWARD,1,1,1,1,1778191572919636429,2,RIGHT,0,0,1,0,0
1778191572995645873,1778191572968086040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191572995592391,3,FORWARD,0,0,0,0,1778191572919636429,2,RIGHT,0,0,1,0,0
1778191573048829021,1778191573048408021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778191573048790503,0,LEFT,0,0,0,1,1778191572919636429,2,RIGHT,0,0,1,0,0
