run_id,episode_id,episode_start_ros_time_s,episode_end_ros_time_s,episode_total_time_s,episode_energy_total_Wh,episode_energy_system_Wh,episode_energy_fpga_Wh,search_energy_total_Wh,approach_energy_total_Wh,search_time_total_s,approach_time_total_s,avg_power_total_W,avg_power_system_W,avg_power_fpga_W,E_total_p0_ph0_Wh,E_total_p0_ph1_Wh,E_total_p0_ph2_Wh,E_total_p0_ph3_Wh,E_total_p1_ph0_Wh,E_total_p1_ph1_Wh,E_total_p1_ph2_Wh,E_total_p1_ph3_Wh,E_total_p2_ph0_Wh,E_total_p2_ph1_Wh,E_total_p2_ph2_Wh,E_total_p2_ph3_Wh,E_system_p0_ph0_Wh,E_system_p0_ph1_Wh,E_system_p0_ph2_Wh,E_system_p0_ph3_Wh,E_system_p1_ph0_Wh,E_system_p1_ph1_Wh,E_system_p1_ph2_Wh,E_system_p1_ph3_Wh,E_system_p2_ph0_Wh,E_system_p2_ph1_Wh,E_system_p2_ph2_Wh,E_system_p2_ph3_Wh,E_fpga_p0_ph0_Wh,E_fpga_p0_ph1_Wh,E_fpga_p0_ph2_Wh,E_fpga_p0_ph3_Wh,E_fpga_p1_ph0_Wh,E_fpga_p1_ph1_Wh,E_fpga_p1_ph2_Wh,E_fpga_p1_ph3_Wh,E_fpga_p2_ph0_Wh,E_fpga_p2_ph1_Wh,E_fpga_p2_ph2_Wh,E_fpga_p2_ph3_Wh,time_p0_ph0_s,time_p0_ph1_s,time_p0_ph2_s,time_p0_ph3_s,time_p1_ph0_s,time_p1_ph1_s,time_p1_ph2_s,time_p1_ph3_s,time_p2_ph0_s,time_p2_ph1_s,time_p2_ph2_s,time_p2_ph3_s
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,0,1778288565.6755004,1778288842.0028965,276.3273961544037,0.6360594712919785,0.5299628815053162,0.10609658978666144,0.18728403787500447,0.4048165124371369,80.51262855529785,175.7741801738739,8.286598174911477,6.904369237254631,1.3822289376568362,0.0,0.0678902684873579,0.012831140912980234,0.07066557107383034,0.016280824674885255,0.020458150826326963,0.020974331951551378,0.11234373848638972,0.11482010180564416,0.05276970080233809,0.022377638529943462,0.08068908276089393,0.0,0.05626733142604352,0.010737754030115862,0.058904739068839224,0.0136006071106243,0.01703930220402698,0.017512986872219485,0.0934923881508662,0.09577196232962928,0.04406651520873257,0.01868047459811396,0.06736811888017133,0.0,0.011622937061314393,0.0020933868828643745,0.011760832004991133,0.0026802175642609517,0.0034188486222999867,0.003461345079331892,0.01885135033552354,0.019048139476014744,0.008703185593605554,0.003697163931829498,0.013320963880722583,0.0,30.1207115650177,5.4598143100738525,30.520826816558838,6.982317209243774,8.911686897277832,8.991416215896606,49.006868839263916,49.473307847976685,22.615063905715942,9.605772972106934,34.59902215003967
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,1,1778288842.013677,1778289113.7279847,271.7143077850342,0.6375775434605517,0.5330454664746993,0.10453207698585139,0.13629001988553568,0.071718369887722,57.99253797531128,30.419061422348022,8.447398943282327,7.062431474264133,1.384967469018178,0.08746611041533352,0.04660914598231119,0.001090228203287591,0.009549603747486923,0.001015148095383857,0.015559620157923889,0.04671853317153073,0.0,0.0,0.0,0.0,0.0,0.07316608842430437,0.038929599784787404,0.0009123886189435469,0.00800586190349312,0.0008535743675100742,0.01305971608902821,0.039019533685761325,0.0,0.0,0.0,0.0,0.0,0.014300021991029074,0.007679546197523785,0.00017783958434404416,0.001543741843993804,0.00016157372787378293,0.0024999040688956807,0.007698999485769396,0.0,0.0,0.0,0.0,0.0,37.10562324523926,19.908416748046875,0.4631032943725586,4.010642051696777,0.4189939498901367,6.50000262260437,20.004817485809326,0.0,0.0,0.0,0.0,0.0
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,2,1778289113.7415895,1778289317.7849562,204.04336667060852,0.4764164390282625,0.3981307030088198,0.07828573601944286,0.18850369668915343,0.2643199347517152,81.1045036315918,112.47110247612,8.405562055200086,7.024342688608495,1.3812193665915942,0.08275193348057229,0.1118308447011853,0.005860665010848384,0.06578265138931721,0.08285198100773153,0.014721318293231775,0.016854949444802092,0.036882743292810834,0.00018416774519914995,0.03510237707517011,0.0,0.0,0.06910101157507813,0.09358244982725682,0.004896220774425234,0.055213281887322656,0.06919802100071638,0.012223240831763921,0.013980014336601211,0.03074141996040895,0.00015344976458485886,0.02932071896421198,0.0,0.0,0.013650921905494145,0.01824839487392844,0.0009644442364231508,0.01056936950199456,0.013653960007015149,0.0024980774614678527,0.00287493510820088,0.006141323332401883,3.071798061429107e-05,0.005781658110958123,0.0,0.0,35.51061701774597,47.48198652267456,2.510967969894409,27.497885704040527,35.49713063240051,6.506962776184082,7.492900609970093,15.992278099060059,0.09288740158081055,14.991989374160767,0.0,0.0
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,3,1778289317.8034773,1778289559.0126066,241.2091293334961,0.5700603472692961,0.4776906372565924,0.09236971001270473,0.13211474106057441,0.35687805932104866,56.53999209403992,152.16096186637878,8.508041365764674,7.129441157038844,1.3786002087258449,0.0856936964390015,0.017539419273568654,0.008085885075595635,0.1724403436728658,0.03691169020578977,0.16317495256365866,0.0014234693401874946,0.0037233438109555653,0.0,0.0,0.0,0.0,0.071705554077325,0.014655192667738052,0.006738582725311663,0.14408040539841677,0.030768179829601054,0.13660563898957256,0.0011948371942149235,0.0031237824366366243,0.0,0.0,0.0,0.0,0.013988142361676555,0.002884226605830599,0.001347302350283971,0.028359938274449208,0.006143510376188713,0.026569313574086244,0.00022863214597257107,0.0005995613743189409,0.0,0.0,0.0,0.0,36.421936988830566,7.50244927406311,3.489914894104004,73.99389386177063,16.00137424468994,69.09376358985901,0.6267659664154053,1.5708551406860352,0.0,0.0,0.0,0.0
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,4,1778289559.0261626,1778289812.2171385,253.19097590446472,0.5871715005668592,0.490019814861036,0.09715168570582272,0.18642644472038997,0.3018986506192464,80.58499121665955,129.94392776489258,8.348707510169277,6.967354690260991,1.3813528199082803,0.07098126405617174,0.046097240132183144,0.0034090137502344265,0.07993990158457308,0.010424704692187078,0.019634801582594473,0.021958232830008084,0.11513735118283314,0.04085325703241234,0.04108935613706259,0.03879997235937629,0.0,0.05922064401442737,0.03836366286743929,0.002840413985701775,0.06672789494462955,0.00871049189872567,0.016425004002112775,0.01830971100363546,0.09627617920114831,0.03393728193156986,0.034248038197277744,0.03248436212040235,0.0,0.011760620041744385,0.007733577264743858,0.0005685997645326516,0.01321200663994358,0.0017142127934614087,0.003209797580481702,0.003648521826372622,0.018861171981684917,0.006915975100842477,0.006841317939784847,0.006315610238973947,0.0,30.60858917236328,20.085466623306274,1.501267671585083,34.50875234603882,4.5014777183532715,8.392473459243774,9.488624334335327,49.09169816970825,18.02061676979065,17.86553716659546,16.464415550231934,0.0
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,5,1778289812.2247622,1778290057.422232,245.1974697113037,0.574706013008855,0.48094591349719695,0.09376009951165816,0.23326393804940765,0.3237439657022769,100.01804327964783,137.1100196838379,8.437858878673815,7.061268987108518,1.3765898915652994,0.07039881387054443,0.046503081822200594,0.017729959975042918,0.07759326783435322,0.036370167896034165,0.04223725746515484,0.032897639938476254,0.08313766327623688,0.04538492008606038,0.0198801587874801,0.03048243628324952,0.054392536516851296,0.05871513372943692,0.038954178266227095,0.014834334537260447,0.0650901851155655,0.03045181402726452,0.035366288337230954,0.02752646448717402,0.06954071078247871,0.03796894884908063,0.016623751895578947,0.025476358474014076,0.04559058184225025,0.011683680141107497,0.0075489035559735155,0.0028956254377824693,0.012503082718787728,0.005918353868769651,0.006870969127923878,0.005371175451302234,0.013596952493758164,0.007415971236979741,0.0032564068919011513,0.005006077809235441,0.008801954674601072,30.482913970947266,19.60383129119873,7.534271717071533,32.513168811798096,15.504411458969116,18.00174379348755,14.010580062866211,35.481444358825684,19.402008533477783,8.491278886795044,13.083857536315918,23.018552541732788
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,6,1778290057.4298165,1778290348.7186668,291.2888503074646,0.6822357979319927,0.5706675917065265,0.11156820622546651,0.22071580102499805,0.42592905722150615,94.82266402244568,181.29833722114563,8.431661115633972,7.052804554568455,1.3788565610655192,0.07021449849537305,0.15008839608382296,0.018325099673286216,0.05373596507233297,0.022420073058889232,0.0374731988131003,0.04032227089700664,0.052912150360386,0.029223170385187108,0.05332050515989183,0.04021068851525579,0.07839884173197208,0.058544479374257614,0.12558693168558044,0.0153053548636171,0.04496492461955181,0.018724397397255545,0.03128691928004758,0.03364524378122389,0.04433947296229103,0.02444597302581716,0.04470926157515548,0.033693191469402334,0.06561552476967553,0.011670019121115418,0.02450146439824258,0.0030197448096691165,0.00877104045278115,0.003695675661633688,0.00618627953305274,0.006677027115782767,0.008572677398094985,0.00477719735936994,0.008611243584736368,0.006517497045853463,0.012783316962296568,30.478707313537598,63.997976303100586,7.890137195587158,22.852705001831055,9.577049970626831,16.127964973449707,17.41090703010559,22.480096101760864,12.495755195617676,22.417970180511475,16.970107316970825,33.42162466049194
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,7,1778290348.7420006,1778290486.2800055,137.5380048751831,0.322538292350066,0.26999180899988917,0.05254648335017643,0.15391041890685736,0.14620970191982116,65.64190363883972,61.88213086128235,8.442305481412063,7.066923162668184,1.3753823187438707,0.07108394122157399,0.01622075661215744,0.002381688195077029,0.02123631993373565,0.014288312072885003,0.046800053485189896,0.001198653218823456,0.04671684850286992,0.0649578241984979,0.01523572338586825,0.0,0.0,0.0593725456264144,0.013587113836924613,0.001997992867173925,0.01779751570257146,0.011998521589254645,0.039301485036148456,0.0010033378967572771,0.03908569438153406,0.05438810056303815,0.012733122622688456,0.0,0.0,0.011711395595159572,0.0026336427752328244,0.00038369532790310406,0.0034388042311641913,0.0022897904836303544,0.00749856844904147,0.00019531532206617874,0.007631154121335842,0.010569723635459757,0.0025026007631797995,0.0,0.0,30.524396896362305,6.887068510055542,1.0032927989959717,9.004055976867676,5.996720314025879,19.59883737564087,0.5159671306610107,19.88205051422119,27.601526498794556,6.51011848449707,0.0,0.0
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,8,1778290486.2848063,1778290699.718562,213.4337556362152,0.5037034496708449,0.4222254933790359,0.08147795629180862,0.20075458049684072,0.2871864410516837,84.84863686561584,121.71010255813599,8.495996396679427,7.121702804851996,1.3742935918274248,0.06798533672783882,0.044284641611655,0.04576525687126517,0.08049956256588896,0.006885456972942867,0.03898983012682619,0.027233115515425645,0.05597673331082509,0.022221429826025058,0.023056585749802194,0.030663984583343146,0.04437908768668628,0.05688502700252304,0.0370401948305826,0.03851287184680328,0.06751652507077212,0.0057783169418695705,0.03269873004515007,0.02282995682097207,0.0470189905821155,0.018609651361719607,0.019251606959634696,0.025696122242205095,0.03717448342802412,0.011100309725315753,0.007244446781072407,0.007252385024461883,0.01298303749511681,0.0011071400310732977,0.006291100081676124,0.0044031586944535805,0.008957742728709615,0.0036117784643054525,0.003804978790167493,0.004967862341138044,0.007204604258662185,29.010047912597656,19.001614570617676,19.03635334968567,33.956584453582764,2.9008729457855225,16.471925735473633,11.512787818908691,23.50293278694153,9.402215719223022,9.895506858825684,12.986359119415283,18.881538152694702
3029fdc6-4e10-4629-8b4b-ce38d5b1ebc5,9,1778290699.7467232,1778290862.5084853,162.7617621421814,0.403613187781011,0.34161400213860554,0.06199918564240525,0.09623081095553238,0.11333424765408447,41.013819456100464,40.612767696380615,8.927204134975863,7.5558926833482705,1.3713114516275875,0.09023371431689658,0.0405498046638787,0.004769900106032673,0.06074083600003303,0.0002410321523873885,0.012043606990172746,0.0009861643802157286,0.0,0.0,0.0,0.0,0.0,0.07547657203570707,0.03405903734791627,0.004013272381932488,0.05325760874670318,0.00021166450945155407,0.01050659426377574,0.0008286945044599393,0.0,0.0,0.0,0.0,0.0,0.014757142281189552,0.006490767315962419,0.0007566277241001843,0.007483227253329837,2.936764293583446e-05,0.0015370127263970063,0.00015746987575578924,0.0,0.0,0.0,0.0,0.0,38.52216553688049,17.011635780334473,1.9975543022155762,19.591867685317993,0.08346152305603027,4.009264230728149,0.41063809394836426,0.0,0.0,0.0,0.0,0.0
