time_s,phase,P_total_W,P_system_W,P_fpga_W,E_total_Wh,E_system_Wh,E_fpga_Wh
0.226454496383667,idle_pre,4.5672969398547005,3.1805076196806787,1.386789320174022,0.00012693638903590738,8.839411097196978e-05,3.85422780639376e-05
0.32642531394958496,idle_pre,4.5672969398547005,3.1805076196806787,1.386789320174022,0.00025376872490912673,0.00017671576292033344,7.705296198879332e-05
0.4263265132904053,idle_pre,4.2437933201740226,2.8570040000000003,1.386789320174022,0.0003715354033646675,0.00025599857573186703,0.00011553682763280044
0.5264136791229248,idle_pre,4.2437933201740226,2.8570040000000003,1.386789320174022,0.0004895213049744442,0.0003354289738241369,0.0001540923311503072
0.626288652420044,idle_pre,4.630955151883761,3.243174895744543,1.3877802561392176,0.000617998116678485,0.0004254045310770184,0.0001925935856014665
0.7264578342437744,idle_pre,4.630955151883761,3.243174895744543,1.3877802561392176,0.0007468533912969812,0.0005156451354709054,0.00023120825582607555
0.8264224529266357,idle_pre,4.630955151883761,3.243174895744543,1.3877802561392176,0.0008754455207123957,0.0006057014526306087,0.0002697440680817868
0.9263789653778076,idle_pre,4.271083856139218,2.8833036000000005,1.3877802561392176,0.0009940351447807788,0.0006857583893511389,0.0003082767554296396
1.0264341831207275,idle_pre,4.26821064,2.8833036000000005,1.38490704,0.001112662018380181,0.0007658943808836235,0.000346767637496557
1.126455545425415,idle_pre,4.683174521507009,3.293308716595635,1.3898658049113743,0.0012427779893667739,0.0008573947209735672,0.0003853832683932061
1.2265055179595947,idle_pre,4.683174521507009,3.293308716595635,1.3898658049113743,0.0013729311788805367,0.0009489212339296694,0.0004240099449508668
1.3264343738555908,idle_pre,4.683174521507009,3.293308716595635,1.3898658049113743,0.001502926809962613,0.001040336948419034,0.00046258986154357824
1.4264440536499023,idle_pre,4.320508684911375,2.9306428800000006,1.3898658049113743,0.001622952557219982,0.0011217515750913338,0.0005012009821286475
1.5265605449676514,idle_pre,4.315624512000001,2.9306428800000006,1.3849816320000001,0.0017429706638828466,0.0012032531535499291,0.000539717510332917
1.6264352798461914,idle_pre,4.771110417205608,3.3808245732765085,1.3902858439290995,0.0018753354938813606,0.001297047308529608,0.000578288185351752
1.726452350616455,idle_pre,4.771110417205608,3.3808245732765085,1.3902858439290995,0.0020078889628398038,0.0013909751336982866,0.0006169138291415166
1.8264639377593994,idle_pre,4.771110417205608,3.3808245732765085,1.3902858439290995,0.0021404351643006282,0.0014848978090941896,0.000655537355206438
1.9264490604400635,idle_pre,4.3786617479291,2.9883759040000006,1.3902858439290995,0.0022620465620905787,0.001567895901143462,0.0006941506609471162
2.0264480113983154,idle_pre,4.3786617479291,2.9883759040000006,1.3902858439290995,0.0023836747791444496,0.0016509054721070503,0.000732769307037399
2.126444101333618,idle_pre,4.862435933764487,3.4718140586212067,1.3906218751432797,0.002518737162738161,0.0017473409806749766,0.0007713961820631841
2.2264275550842285,idle_pre,4.862435933764487,3.4718140586212067,1.3906218751432797,0.0026537824789322853,0.001843764302997441,0.0008100181759348439
2.3264057636260986,idle_pre,4.862435933764487,3.4718140586212067,1.3906218751432797,0.002788820710545449,0.0019401825668783931,0.0008486381436670553
2.426474094390869,idle_pre,4.405322598343281,3.0147007232000007,1.3906218751432797,0.0029112743991278195,0.0020239814749689403,0.0008872929241588785
2.526416301727295,idle_pre,4.405322598343281,3.0147007232000007,1.3906218751432797,0.0030335737503798936,0.0021076747651731977,0.0009258989852066948
2.6264448165893555,idle_pre,4.96431074701159,3.573420046896966,1.3908907001146238,0.0031715105924180424,0.0022069647374702585,0.0009645458549477831
2.726447582244873,idle_pre,4.96431074701159,3.573420046896966,1.3908907001146238,0.0033094119269387557,0.0023062291506754156,0.001003182776263339
2.8264575004577637,idle_pre,4.96431074701159,3.573420046896966,1.3908907001146238,0.0034473231246587564,0.002405500663628324,0.0010418224610304317
2.9264132976531982,idle_pre,4.446512878674625,3.055622178560001,1.3908907001146238,0.0035707827745275586,0.0024903415388466614,0.0010804412356808966
3.0264482498168945,idle_pre,4.440966086144002,3.055622178560001,1.3853439075840004,0.00369418606063534,0.002575249599530711,0.001118936461104628
3.12650465965271,idle_pre,5.047058997609272,3.6547048375175732,1.392354160091699,0.003834461228282655,0.0026768264453783763,0.0011576347829042775
3.2264695167541504,idle_pre,5.047058997609272,3.6547048375175732,1.392354160091699,0.003974608042582252,0.002778310347275706,0.001196297695306545
3.3264100551605225,idle_pre,5.047058997609272,3.6547048375175732,1.392354160091699,0.004114720763023862,0.002879769560936228,0.0012349512020876328
3.426485776901245,idle_pre,4.4608519029397,3.068497742848001,1.392354160091699,0.004238727144625296,0.0029650701515682534,0.0012736569930570424
3.526428461074829,idle_pre,4.453917668915201,3.068497742848001,1.3854199260672004,0.004362376168769612,0.003050257346235146,0.0013121188225344658
3.6264283657073975,idle_pre,5.125603198087418,3.7320782700140587,1.3935249280733593,0.004504753899601037,0.0031539260882025586,0.0013508278113984777
3.7264156341552734,idle_pre,5.125603198087418,3.7320782700140587,1.3935249280733593,0.004647113639302276,0.0032575817303837754,0.0013895319089184993
3.8264119625091553,idle_pre,5.125603198087418,3.7320782700140587,1.3935249280733593,0.004789486278304402,0.003361246764864529,0.0014282395134398724
3.926433801651001,idle_pre,4.492184722351761,3.0986597942784013,1.3935249280733593,0.004914296438775103,0.0034473394458363676,0.001466956992938735
4.026418924331665,idle_pre,4.484140535132162,3.0986597942784013,1.3854807408537604,0.005038837366975806,0.003533400523524303,0.001505436843451502
4.126414775848389,idle_pre,5.1883937584699344,3.793977016011247,1.3944167424586875,0.005182953436943099,0.0036387844019551145,0.0015441690349879832
4.2264368534088135,idle_pre,5.1883937584699344,3.793977016011247,1.3944167424586875,0.005327107304421905,0.003744195919554544,0.0015829113848673604
4.326411247253418,idle_pre,5.1883937584699344,3.793977016011247,1.3944167424586875,0.005471192449152506,0.0038495571841201236,0.0016216352650323814
4.42646861076355,idle_pre,4.4973445778814085,3.1029278354227214,1.3944167424586875,0.005596190349502339,0.003935799067001956,0.0016603912825003822
4.5264527797698975,idle_pre,4.48845722810573,3.1029278354227214,1.3855293926830083,0.005720849978966974,0.004021977861755124,0.0016988721172118489
4.626441717147827,idle_pre,5.253730606775948,3.859848812808998,1.3938817939669501,0.005866770795811817,0.004129184023208523,0.0017375867726032927
4.726447343826294,idle_pre,5.253730606775948,3.859848812808998,1.3938817939669501,0.006012715968514725,0.00423640807859994,0.0017763078899147844
4.8264219760894775,idle_pre,5.253730606775948,3.859848812808998,1.3938817939669501,0.0061586159089097965,0.00434359890239218,0.0018150170065176156
4.926458358764648,idle_pre,4.520085662305128,3.1262038683381776,1.3938817939669501,0.0062842195253094936,0.004430469493084868,0.0018537500322246244
5.026413679122925,idle_pre,4.5117721824845844,3.1262038683381776,1.3855683141464068,0.006409490534721662,0.004517269690075153,0.001892220844646508
5.126425266265869,idle_pre,5.3060000854207585,3.9125462502471984,1.3934538351735601,0.006556896504144864,0.0046259641234799856,0.0019309323806648774
5.226472616195679,idle_pre,5.3060000854207585,3.9125462502471984,1.3934538351735601,0.006704355183943111,0.004734697424539721,0.0019696577594033897
5.326442718505859,idle_pre,5.3060000854207585,3.9125462502471984,1.3934538351735601,0.006851700009331261,0.004843346771464867,0.0020083532378663937
5.426478624343872,idle_pre,4.518416929844102,3.1249630946705422,1.3934538351735601,0.006977256656700919,0.0049301824697664575,0.0020470741869344604
5.526400804519653,idle_pre,4.5105181459876675,3.1249630946705422,1.3855550513171253,0.007102451325275783,0.005016919449040995,0.0020855318762347864
5.626431941986084,idle_pre,5.365183668336607,3.973275800197759,1.3919078681388481,0.007251530610014679,0.005127322587308113,0.002124208022706565
5.7264440059661865,idle_pre,5.365183668336607,3.973275800197759,1.3919078681388481,0.007400581468987646,0.00523770467440255,0.002162876794585096
5.826474189758301,idle_pre,5.365183668336607,3.973275800197759,1.3919078681388481,0.007549659332438246,0.005348106760111033,0.0022015525723272124
5.9264562129974365,idle_pre,4.535739943875282,3.143832075736434,1.3919078681388481,0.007675629459236917,0.005435419730015539,0.0022402097292213772
6.026463031768799,idle_pre,4.5294209167901345,3.143832075736434,1.3855888410537003,0.0078014552861159865,0.005522754353528252,0.0022787009325877326
6.12642765045166,idle_pre,5.412486134669287,4.021859440158208,1.3906266945110786,0.0079517489284989,0.005634433143898108,0.0023173157846007905
6.226413726806641,idle_pre,5.412486134669287,4.021859440158208,1.3906266945110786,0.008102074831813156,0.0057461359064182906,0.0023559389253948624
6.326399564743042,idle_pre,5.412486134669287,4.021859440158208,1.3906266945110786,0.008252400376672617,0.005857838402581248,0.0023945619740913674
6.4264678955078125,idle_pre,4.529692355100226,3.139065660589148,1.3906266945110786,0.008378311141353956,0.005945094252807961,0.0024332168885459935
6.5263988971710205,idle_pre,4.524681533432108,3.139065660589148,1.3856158728429604,0.008503910018532537,0.006032230357182753,0.0024716796613497814
6.626477479934692,idle_pre,5.44654330773543,4.056985952126567,1.389557355608863,0.008655321778310071,0.0061450129695107955,0.0025103088087992734
6.726406097412109,idle_pre,5.44654330773543,4.056985952126567,1.389557355608863,0.008806506651302538,0.006257626579877826,0.0025488800714247094
6.826482772827148,idle_pre,5.44654330773543,4.056985952126567,1.389557355608863,0.008957915525397592,0.0063704070427373655,0.0025875084826602226
6.926435470581055,idle_pre,4.544671484080181,3.1551141284713187,1.389557355608863,0.00908409668518622,0.00645800764519908,0.0026260890399871363
7.026467561721802,idle_pre,4.540751626745687,3.1551141284713187,1.3856374982743684,0.009210269152012365,0.00654567782965983,0.00266459132235253
7.126421928405762,idle_pre,5.459002246188344,4.070255961701254,1.3887462844870906,0.009361838905413495,0.006658688901019125,0.002703150004394366
7.226483583450317,idle_pre,5.459002246188344,4.070255961701254,1.3887462844870906,0.009513571349759482,0.006771821275458791,0.002741750074300687
7.326428413391113,idle_pre,5.459002246188344,4.070255961701254,1.3887462844870906,0.009665126641743292,0.006884821564322053,0.0027803050774212355
7.426474094390869,idle_pre,4.536837587264146,3.1480913027770554,1.3887462844870906,0.009791207476744161,0.006972308491609758,0.0028188989851343996
7.526449680328369,idle_pre,4.533790501396551,3.1480913027770554,1.3856991986194949,0.009917115355048326,0.007059734122881948,0.002857381232166374
7.626437664031982,idle_pre,5.468969396950676,4.080871969361004,1.3880974275896727,0.010069012916975512,0.007173078056206671,0.002895934860768836
7.726421117782593,idle_pre,5.468969396950676,4.080871969361004,1.3880974275896727,0.010220903597187601,0.0072864168544874396,0.0029344867427001566
7.826410531997681,idle_pre,5.468969396950676,4.080871969361004,1.3880974275896727,0.010372803332287973,0.007399762409404989,0.0029730409228829794
7.926427364349365,idle_pre,4.550432069811317,3.1623346422216447,1.3880974275896727,0.010499225499358542,0.0074876198243358245,0.003011605675022713
8.026456356048584,idle_pre,4.548038801117241,3.1623346422216447,1.385704158895596,0.010625596536993175,0.007575487920357197,0.003050108616635974
8.126389503479004,idle_pre,5.460634717560541,4.073011975488804,1.3876227420717382,0.010777179429852521,0.00768855150542175,0.003088627924430768
8.226479053497314,idle_pre,5.460634717560541,4.073011975488804,1.3876227420717382,0.01092899956087891,0.007801792043156712,0.0031272075177221944
8.3264000415802,idle_pre,5.460634717560541,4.073011975488804,1.3876227420717382,0.011080564009917342,0.00791484187123012,0.00316572213868722
8.426483154296875,idle_pre,4.541490455849054,3.153867713777316,1.3876227420717382,0.011206821371360243,0.008002522120644413,0.0032042992507158273
8.526410818099976,idle_pre,4.539575840893793,3.153867713777316,1.385708127116477,0.011332829484815107,0.008090066185250466,0.0032427632995646384
8.626444339752197,idle_pre,5.453966974048434,4.0667239803910435,1.3872429936573907,0.011484379352423156,0.008203068607846593,0.0032813107445765605
8.726402282714844,idle_pre,5.453966974048434,4.0667239803910435,1.3872429936573907,0.011635814719009848,0.008315985653312359,0.003319829065697487
8.826470851898193,idle_pre,5.453966974048434,4.0667239803910435,1.3872429936573907,0.011787417683306033,0.008429027667196066,0.0033583900161099655
8.926405191421509,idle_pre,4.554198764679244,3.166955771021853,1.3872429936573907,0.011913840140418843,0.008516940898661795,0.0033968992417570485
9.02647352218628,idle_pre,4.552667072715035,3.166955771021853,1.3857113016931817,0.012040389527778379,0.00860497200355402,0.003435417524224358
9.126400470733643,idle_pre,5.4362871792387475,4.049347984312835,1.3869391949259127,0.012191287191458513,0.008717371722353687,0.0034739154691048255
9.226478099822998,idle_pre,5.4362871792387475,4.049347984312835,1.3869391949259127,0.012342412394777144,0.008829940929472518,0.003512471465304627
9.32642650604248,idle_pre,5.4362871792387475,4.049347984312835,1.3869391949259127,0.012493342461253899,0.008942364784267002,0.0035509776769868983
9.426498413085938,idle_pre,4.544503811743395,3.1575646168174827,1.3869391949259127,0.012619669450978182,0.009030137982271966,0.0035895314687062188
9.526397466659546,idle_pre,4.543278458172028,3.1575646168174827,1.3857138413545456,0.012745744233781723,0.00911775957027685,0.003627984663504877
9.62643027305603,idle_pre,5.4221433433909985,4.035447187450268,1.3866961559407303,0.012896408738038228,0.009229892100061697,0.0036665166379765348
9.72642970085144,idle_pre,5.4221433433909985,4.035447187450268,1.3866961559407303,0.013047022969083725,0.009341987213851592,0.003705035755232137
9.826478719711304,idle_pre,5.4221433433909985,4.035447187450268,1.3866961559407303,0.013197711891757004,0.009454137917119701,0.0037435739746373075
9.926402807235718,idle_pre,4.556609449394717,3.1699132934539866,1.3866961559407303,0.013324188292155863,0.00954212422083634,0.003782064071319527
10.026470422744751,idle_pre,4.555629166537623,3.1699132934539866,1.3857158730836365,0.013450819110999981,0.00963023690546032,0.003820582205539665
10.12641167640686,idle_pre,5.410701874712799,4.0242001499602145,1.3865017247525844,0.01360102809115296,0.009741954574342062,0.003859073516810901
10.226473808288574,idle_pre,5.410701874712799,4.0242001499602145,1.3865017247525844,0.013751418747975223,0.009853807364931988,0.003897611383043239
10.326404333114624,idle_pre,5.410701874712799,4.0242001499602145,1.3865017247525844,0.01390161160298004,0.009965513040762708,0.003936098562217336
10.426468133926392,idle_pre,4.566293959515774,3.1797922347631897,1.3865017247525844,0.014028534027761419,0.010053896956541082,0.00397463707122034
10.526447296142578,idle_pre,4.565509733230099,3.1797922347631897,1.3857174984669094,0.014155327316155361,0.010142206113111405,0.00401312120304396
10.626434087753296,idle_pre,5.42524549977024,4.038899319968172,1.3863461798020675,0.01430600867482828,0.010254382942178718,0.0040516257326495666
10.72641921043396,idle_pre,5.42524549977024,4.038899319968172,1.3863461798020675,0.014456687518402516,0.010366557898845904,0.004090129619556617
10.826470375061035,idle_pre,5.42524549977024,4.038899319968172,1.3863461798020675,0.014607465888024687,0.010478806949060993,0.004128658938963698
10.926422834396362,idle_pre,4.61885516761262,3.232508987810552,1.3863461798020675,0.014735706425057067,0.010568556177715219,0.0041671502473418515
11.02646803855896,idle_pre,4.61822778658408,3.232508987810552,1.3857187987735275,0.014864048519995452,0.010658388683727146,0.004205659836268309
11.126396894454956,idle_pre,5.429223999816191,4.043046655974537,1.3861773438416543,0.015014753004080096,0.01077061563557872,0.004244137368501378
11.226415634155273,idle_pre,5.429223999816191,4.043046655974537,1.3861773438416543,0.015165593043527966,0.010882943533100986,0.004282649510426982
11.32641887664795,idle_pre,5.429223999816191,4.043046655974537,1.3861773438416543,0.015316409711361487,0.010995254026197271,0.004321155685164218
11.426459312438965,idle_pre,4.6246793340900965,3.2385019902484418,1.3861773438416543,0.01544492497135484,0.011085248790201306,0.004359676181153538
11.526423215866089,idle_pre,4.624221829267264,3.2385019902484418,1.3857198390188221,0.015573329211456639,0.011175174706924014,0.004398154504532629
11.626431703567505,idle_pre,5.432406799852954,4.04636452477963,1.3860422750733234,0.015724242208298912,0.011287583261593978,0.004436658946704938
11.726422309875488,idle_pre,5.432406799852954,4.04636452477963,1.3860422750733234,0.01587512822208472,0.011399971717753931,0.004475156504330793
11.826491594314575,idle_pre,5.432406799852954,4.04636452477963,1.3860422750733234,0.016026132961318974,0.011512448607357933,0.004513684353961047
11.926428079605103,idle_pre,4.629338667272076,3.2432963921987534,1.3860422750733234,0.01615464402677084,0.011602482952411208,0.004552161074359634
12.026459217071533,idle_pre,4.628972663413811,3.2432963921987534,1.3856762712150577,0.016283266638110364,0.011692602571092434,0.004590664067017935
12.126424312591553,idle_pre,5.4349530398823624,4.049018819823704,1.3859342200586586,0.016434184860271102,0.011805036058060776,0.004629148802210332
12.226426124572754,idle_pre,5.4349530398823624,4.049018819823704,1.3859342200586586,0.01658515851361026,0.011917510841040875,0.004667647672569392
12.326400518417358,idle_pre,5.4349530398823624,4.049018819823704,1.3859342200586586,0.016736090773536962,0.012029954786090117,0.004706135987446853
12.426479816436768,idle_pre,4.633066133817662,3.247131913759003,1.3859342200586586,0.016864889108634176,0.012120224420119402,0.0047446646885147825
12.526406049728394,idle_pre,4.63277333073105,3.247131913759003,1.3856414169720463,0.016993482327699136,0.012210355992659114,0.004783126335040029
12.62646222114563,idle_pre,5.437034431905889,4.051142255858963,1.385892176046927,0.01714459589689919,0.012322950932655735,0.004821644964243462
12.726408958435059,idle_pre,5.437034431905889,4.051142255858963,1.385892176046927,0.01729554418912121,0.012435422724535856,0.004860121464585361
12.826412677764893,idle_pre,5.437034431905889,4.051142255858963,1.385892176046927,0.01744657854059759,0.012547958639291455,0.004898619901306142
12.926465034484863,idle_pre,4.63609250705413,3.2502003310072025,1.385892176046927,0.017575426313181635,0.01263828925121626,0.004937137061965382
13.026468276977539,idle_pre,4.63581386458484,3.2502003310072025,1.385613533577637,0.017704203095973575,0.012728575521175007,0.004975627574798576
13.126428127288818,idle_pre,5.438655145524712,4.052841004687171,1.3858141408375415,0.01785521619437394,0.012841109237887213,0.005014106956486735
13.226478815078735,idle_pre,5.438655145524712,4.052841004687171,1.3858141408375415,0.01800636652436336,0.012953745218448916,0.0050526213059144546
13.326415777206421,idle_pre,5.438655145524712,4.052841004687171,1.3858141408375415,0.01815734504472554,0.013066253167891959,0.005091091876833592
13.426479578018188,idle_pre,4.638469205643304,3.2526550648057624,1.3858141408375415,0.018286273616576934,0.013156662342479211,0.00512961127409773
13.52645492553711,idle_pre,4.6382018916678724,3.2526550648057624,1.3855468268621096,0.018415080796016493,0.013246991598163416,0.0051680891978530845
13.626412868499756,idle_pre,5.4399517164197695,4.054200003749736,1.3857517126700332,0.01856612701362467,0.013359560901700632,0.005206566111924046
13.726417064666748,idle_pre,5.4399517164197695,4.054200003749736,1.3857517126700332,0.018717243124343506,0.013472182294054856,0.005245060830288657
13.8264639377594,idle_pre,5.4399517164197695,4.054200003749736,1.3857517126700332,0.018868423724066507,0.013584851747740238,0.005283571976326274
13.926407098770142,idle_pre,4.640370564514644,3.2546188518446106,1.3857517126700332,0.01899724964142173,0.013675206441056489,0.005322043200365245
14.02646803855896,idle_pre,4.640112313334298,3.2546188518446106,1.3854934614896877,0.019126220196643368,0.013765667613548149,0.0053605525830952225
14.126406192779541,idle_pre,5.440944573135816,4.055287202999789,1.3856573701360266,0.0192772640738255,0.01387824481296541,0.0053990192608600945
14.226425409317017,idle_pre,5.440944573135816,4.055287202999789,1.3856573701360266,0.019428430466444633,0.013990913326542767,0.005437517139901868
14.326412916183472,idle_pre,5.440944573135816,4.055287202999789,1.3856573701360266,0.019579548933907526,0.014103546120169265,0.005476002813738265
14.426482439041138,idle_pre,4.641847251611716,3.256189881475689,1.3856573701360266,0.019708578778253903,0.014194058722328496,0.0055145200559254095
14.526405096054077,idle_pre,4.641640650667439,3.256189881475689,1.3854507691917501,0.01983741351900778,0.014284438484743969,0.005552975034263815
14.626476526260376,idle_pre,5.434431658508653,4.048805362399832,1.3856262961088213,0.019988477782459265,0.014396985635644604,0.005591492146814666
14.726394176483154,idle_pre,5.434431658508653,4.048805362399832,1.3856262961088213,0.020139309905129948,0.014509359835094708,0.005629950070035246
14.826480627059937,idle_pre,5.434431658508653,4.048805362399832,1.3856262961088213,0.020290396842797234,0.014621923878927719,0.00566847296386952
14.926427602767944,idle_pre,4.643073001289372,3.257446705180551,1.3856262961088213,0.020419302705150116,0.014712360530792388,0.005706942174357733
15.026474714279175,idle_pre,4.642907720533952,3.257446705180551,1.3854610153534002,0.020548333123609173,0.014802887790168803,0.005745445333440379
15.12645435333252,idle_pre,5.429221326806923,4.043619889919865,1.385601436887057,0.020699114120441085,0.014915187694908556,0.005783926425532535
15.226485967636108,idle_pre,5.429221326806923,4.043619889919865,1.385601436887057,0.020849973502033298,0.015027545979691552,0.005822427522341753
15.32644009590149,idle_pre,5.429221326806923,4.043619889919865,1.385601436887057,0.021000716025611297,0.015139817230006411,0.005860898795604893
15.426482200622559,idle_pre,4.644053601031498,3.2584521641444413,1.385601436887057,0.021129771830245923,0.015230367900182503,0.0058994039300634266
15.526427984237671,idle_pre,4.643921376427162,3.2584521641444413,1.3854692122827204,0.02125869970830536,0.015320831387659663,0.005937868320645707
15.626482725143433,idle_pre,5.425008661445538,4.039471511935893,1.3855371495096456,0.02140947688498104,0.015433100353082705,0.005976376531898344
15.72642207145691,idle_pre,5.425008661445538,4.039471511935893,1.3855371495096456,0.02156008016813932,0.015545239837070145,0.006014840331069186
15.826468467712402,idle_pre,5.425008661445538,4.039471511935893,1.3855371495096456,0.02171084476987056,0.015657499439166233,0.006053345330704339
15.926417827606201,idle_pre,4.644793680825199,3.259256531315553,1.3855371495096456,0.021839801479658683,0.01574798849584253,0.006091812983816163
16.026475429534912,idle_pre,4.64473230114173,3.259256531315553,1.3854757698261762,0.02196889613956231,0.015838575549340844,0.006130320590221481
16.126428365707397,idle_pre,5.42163852915643,4.036152809548714,1.3854857196077164,0.022119426331188716,0.015950638139383962,0.00616878819180477
16.226476192474365,idle_pre,5.42163852915643,4.036152809548714,1.3854857196077164,0.022270099429065982,0.016062807116354723,0.006207292312711275
16.326413869857788,idle_pre,5.42163852915643,4.036152809548714,1.3854857196077164,0.02242060664079275,0.016174852598952186,0.006245754041840579
16.426478147506714,idle_pre,4.645385744660159,3.259900025052443,1.3854857196077164,0.02254972807660943,0.016265463582622906,0.006284264493986537
16.52645182609558,idle_pre,4.645336640913384,3.259900025052443,1.385436615860941,0.022678731241130474,0.01635599252632747,0.006322738714803018
16.626418828964233,idle_pre,5.418986823325144,4.033497847638971,1.3854889756861732,0.022829208983161733,0.016467997162690144,0.006361211820471602
16.726428985595703,idle_pre,5.418986823325144,4.033497847638971,1.3854889756861732,0.02297975168343524,0.01658005014922211,0.006399701534213144
16.826415300369263,idle_pre,5.418986823325144,4.033497847638971,1.3854889756861732,0.023130258495177115,0.01669207642295336,0.00643818207222377
16.92640972137451,idle_pre,4.6459037957281275,3.2604148200419543,1.3854889756861732,0.023259304178538207,0.016782638448555313,0.006476665729982908
